Price
"$33,000 "
"$21,300 "
"$11,700 "
"$19,700 "
"$28,300 "
"$202,000 "
"$34,000 "
"$5,100 "
"$38,700 "
"$25,800 "
"$42,300 "
"$57,800 "
"$46,800 "
"$53,500 "
"$15,518 "
"$2,800 "
"$18,600 "
"$7,950 "
"$17,600 "
"$21,660 "
"$44,900 "
"$3,900 "
"$25,700 "
"$20,700 "
"$27,900 "
"$41,800 "
"$37,800 "
"$41,900 "
"$32,700 "
"$45,800 "
"$85,800 "
"$14,599 "
"$399,999 "
"$7,499 "
"$100,000 "
"$32,800 "
"$48,300 "
"$4,300 "
"$12,375 "
"$18,450 "
"$52,000 "
"$35,500 "
"$2,300 "
"$31,999 "
"$41,000 "
"$8,499 "
"$20,200 "
"$12,950 "
"$1,350 "
"$7,618.05 "
"$41,500 "
"$11,250 "
"$59,999 "
"$26,900 "
"$52,800 "
"$41,234 "
"$24,660 "
"$2,600 "
"$198,000 "
"$258,000 "
"$183,000 "
"$67,000 "
"$14,999 "
"$129,000 "
"$59,000 "
"$19,250 "
"$21,900 "
"$82,000 "
"$159,000 "
"$8,000 "
"$61,800 "
"$42,700 "
"$33,800 "
"$25,200 "
"$7,400 "
"$2,900 "
"$10,600 "
"$4,555 "
"$30,000 "
"$450,000 "
"$275,000 "
"$335,000 "
"$290,000 "
"$10,688 "
"$24,600 "
"$74,500 "
"$2,400 "
"$44,500 "
$600 
"$1,850 "
"$55,500 "
"$76,000 "
"$165,000 "
"$14,240 "
"$36,800 "
"$268,800 "
"$1,950 "
"$155,800 "
"$59,800 "
"$9,250 "
"$65,500 "
"$69,000 "
"$78,800 "
"$21,555 "
"$420,000 "
"$8,675 "
"$10,200 "
"$77,000 "
"$225,000 "
"$330,000 "
"$110,000 "
"$270,000 "
"$185,000 "
"$4,400 "
"$139,000 "
"$64,582 "
"$170,000 "
"$5,450 "
"$10,777 "
"$16,100 "
"$22,501 "
"$49,900 "
"$75,900 "
"$36,900 "
"$79,900 "
"$145,900 "
"$99,000 "
"$58,500 "
"$2,500 "
"$6,000 "
"$14,400 "
"$9,207 "
"$143,000 "
"$253,000 "
"$137,000 "
"$47,999 "
"$116,900 "
"$207,900 "
"$124,000 "
"$72,800 "
"$126,800 "
"$105,000 "
"$127,900 "
"$217,900 "
"$105,900 "
"$34,700 "
"$8,880 "
"$23,200 "
"$4,850 "
"$6,950 "
"$40,800 "
"$28,600 "
"$77,500 "
"$9,506 "
"$21,312 "
"$5,150 "
"$62,800 "
"$5,200 "
"$55,660 "
"$15,600 "
"$15,999 "
"$8,990 "
"$17,700 "
"$13,533 "
"$149,500 "
"$52,600 "
"$168,000 "
"$120,000 "
"$11,950 "
"$27,999 "
"$19,100 "
"$23,700 "
"$1,650 "
"$2,100 "
"$2,450 "
"$1,550 "
"$23,999 "
"$13,400 "
"$2,000 "
"$35,300 "
"$4,100 "
"$11,699 "
"$30,500 "
"$86,999 "
"$68,999 "
"$62,222 "
"$12,890 "
"$37,200 "
"$42,990 "
"$6,999 "
"$37,700 "
"$25,900 "
"$12,250 "
"$24,899 "
"$21,788 "
"$24,300 "
"$47,500 "
"$58,800 "
"$26,300 "
"$16,400 "
"$365,000 "
"$30,999 "
"$36,500 "
"$130,000 "
"$88,800 "
"$86,500 "
"$16,850 "
"$53,200 "
"$56,000 "
"$1,799 "
"$29,300 "
"$2,999 "
"$78,000 "
"$18,990 "
$800 
"$11,100 "
"$5,650 "
"$218,000 "
"$114,500 "
"$4,950 "
"$44,000 "
"$83,500 "
"$189,000 "
"$84,000 "
"$193,000 "
"$174,000 "
"$107,500 "
"$17,950 "
"$3,755 "
"$28,200 "
"$118,000 "
"$42,900 "
"$98,000 "
"$42,000 "
"$25,600 "
"$106,920 "
"$67,500 "
"$16,700 "
"$56,500 "
"$24,900 "
"$40,200 "
"$40,300 "
"$23,300 "
"$3,825 "
"$21,681 "
"$5,590 "
"$37,000 "
"$26,550 "
"$5,952 "
"$99,990 "
"$55,555.55 "
"$15,950 "
"$55,555.60 "
"$1,100 "
"$15,168 "
"$132,000 "
"$29,699.01 "
"$56,900 "
"$119,999 "
"$1,750 "
"$34,550 "
"$27,700 "
"$29,900 "
"$21,950 "
"$46,999 "
"$25,284 "
"$1,700 "
"$4,699 "
"$3,950 "
"$14,750 "
"$76,500 "
"$17,400 "
"$49,183 "
"$56,213 "
"$54,926 "
"$42,506 "
"$34,169 "
"$26,669 "
"$1,200 "
"$30,516 "
"$49,230 "
"$15,486 "
"$33,271 "
"$20,285 "
"$43,790 "
"$32,948 "
"$50,701 "
"$26,899 "
"$97,000 "
"$5,950 "
"$64,500 "
"$51,500 "
"$10,850 "
"$11,850 "
"$8,950 "
"$55,900 "
"$16,888 "
"$19,888 "
"$21,888 "
"$20,888 "
"$25,550 "
"$13,990 "
"$21,550 "
"$33,990 "
"$24,990 "
"$23,990 "
"$32,990 "
"$14,990 "
"$19,990 "
"$12,990 "
"$48,590 "
"$25,990 "
"$49,356 "
"$43,800 "
"$71,500 "
"$22,300 "
"$195,000 "
"$46,900 "
"$27,200 "
"$72,900 "
"$33,900 "
"$11,200 "
"$10,692 "
"$10,400 "
"$84,999 "
"$24,850 "
"$24,499 "
"$162,000 "
"$79,000 "
"$190,000 "
"$3,999 "
"$1,999 "
"$23,100 "
"$5,550 "
"$6,050 "
"$12,100 "
"$44,444 "
"$64,200 "
"$94,000 "
"$86,000 "
"$12,999 "
"$20,600 "
"$29,168 "
"$95,998 "
"$72,500 "
"$89,000 "
"$25,300 "
"$56,800 "
"$42,800 "
"$19,612 "
"$199,000 "
"$6,550 "
"$136,500 "
"$158,000 "
"$19,820 "
"$13,662 "
"$53,900 "
"$17,850 "
"$134,000 "
"$22,100 "
"$25,820 "
"$8,469 "
"$7,750 "
"$48,400 "
"$148,888 "
"$109,000 "
"$11,550 "
"$28,800 "
"$15,555 "
"$47,900 "
"$28,700 "
"$200,000 "
"$62,000 "
"$53,000 "
"$57,999 "
$900 
"$61,999 "
"$15,777 "
"$25,450 "
"$45,600 "
"$6,450 "
"$398,000 "
"$325,000 "
"$138,000 "
"$96,000 "
"$36,850 "
"$12,400 "
"$6,250 "
"$148,000 "
$500 
"$39,800 "
"$146,000 "
"$14,600 "
"$11,490 "
"$8,250 "
"$113,000 "
"$48,800 "
"$10,999 "
$950 
"$44,300 "
"$26,709 "
"$8,650 "
"$8,888 "
"$28,310 "
"$338,000 "
"$14,550 "
"$11,960 "
"$38,600 "
"$12,825 "
"$3,850 "
"$60,800 "
"$42,400 "
"$57,900 "
"$329,000 "
"$178,500 "
"$3,375 "
"$228,000 "
"$9,950 "
"$30,900 "
"$150,000 "
"$11,880 "
"$3,450 "
"$2,050 "
"$23,400 "
"$61,900 "
"$11,400 "
"$12,899 "
"$10,799 "
"$10,899 "
"$14,899 "
"$22,700 "
"$9,499 "
"$11,499 "
"$35,999 "
"$10,499 "
"$8,399 "
"$11,899 "
"$16,499 "
"$70,000 "
"$19,660 "
"$60,500 "
"$30,800 "
"$44,800 "
"$48,990 "
"$37,900 "
"$43,300 "
"$36,300 "
"$63,900 "
"$2,555 "
"$9,405 "
"$12,099.78 "
"$326,500 "
"$74,000 "
"$215,000 "
"$315,000 "
"$136,000 "
"$780,000 "
"$280,000 "
"$285,000 "
"$210,000 "
"$305,000 "
"$87,000 "
"$133,000 "
"$154,000 "
"$33,999 "
"$324,000 "
"$160,000 "
"$9,100 "
"$15,960 "
"$226,000 "
"$90,500 "
"$7,850 "
"$52,900 "
"$7,250 "
"$7,899 "
"$24,250 "
"$17,290 "
"$12,600 "
"$5,799 "
"$13,250 "
"$4,780 "
"$1,688 "
"$46,400 "
"$68,800 "
"$7,550 "
"$16,950 "
"$69,800 "
"$29,950 "
"$52,999 "
"$51,900 "
"$205,000 "
"$163,000 "
"$44,600 "
"$61,500 "
"$108,900 "
"$86,900 "
"$22,750 "
"$28,900 "
"$9,550 "
"$25,382 "
"$45,962 "
"$40,670 "
"$73,999 "
"$4,650 "
"$193,168 "
"$121,000 "
"$186,000 "
"$108,000 "
"$310,000 "
"$89,800 "
"$5,111 "
"$7,350 "
"$10,868 "
"$15,675 "
"$56,660 "
"$71,900 "
"$33,555 "
"$136,800 "
"$35,400 "
"$33,660 "
"$34,168 "
"$21,990 "
"$22,660 "
"$30,300 "
"$47,777 "
"$49,990 "
"$37,770 "
"$4,599 "
"$49,999 "
"$63,600 "
"$20,680 "
"$31,300 "
"$172,000 "
"$14,650 "
"$63,333 "
"$33,330 "
"$76,789 "
"$45,678 "
"$75,678 "
"$78,999 "
"$52,020 "
"$83,456 "
"$72,345 "
"$71,234 "
"$67,899 "
"$177,777 "
"$85,678 "
"$13,999 "
"$39,888 "
"$40,600 "
"$7,650 "
"$12,555 "
"$16,468 "
"$119,500 "
"$58,350 "
$700 
"$71,400 "
"$16,168 "
"$21,620 "
"$44,497.01 "
"$6,350 "
"$18,333 "
"$20,850 "
"$73,900 "
"$116,500 "
"$4,150 "
"$2,850 "
"$34,950 "
"$18,282 "
"$9,750 "
"$10,898 "
"$31,600 "
"$72,222 "
"$156,000 "
"$245,000 "
"$77,777 "
"$55,555 "
"$88,888 "
"$245,500 "
"$132,500 "
"$112,500 "
"$55,550 "
"$245,555 "
"$157,500 "
"$188,888 "
"$188,500 "
"$4,550 "
"$158,300 "
"$2,160 "
"$13,550 "
$555 
"$528,000 "
"$54,800 "
"$35,820 "
"$30,420 "
"$9,050 "
"$47,200 "
"$83,800 "
"$4,999 "
"$4,666 "
"$62,999 "
"$4,450 "
"$149,000 "
"$18,888 "
"$333,000 "
"$14,555 "
"$6,960 "
"$9,355.50 "
"$9,256.50 "
"$142,000 "
"$54,500 "
"$78,333 "
"$14,460 "
"$18,950 "
"$1,160 "
"$13,899 "
"$5,955 "
"$6,850 "
"$28,888 "
"$65,900 "
"$20,176 "
"$48,889 "
"$8,949 "
"$23,333 "
"$2,550 "
"$53,700 "
"$123,000 "
"$2,910 "
"$25,400 "
"$2,950 "
"$83,100 "
"$10,100 "
"$1,150 "
"$6,699 "
"$54,000 "
"$8,150 "
"$93,800 "
"$73,800 "
"$255,000 "
"$82,500 "
"$970,000 "
"$22,220 "
"$177,000 "
"$22,116 "
"$58,888 "
"$39,950 "
"$6,688 "
"$8,555 "
"$36,200 "
"$74,970 "
"$34,300 "
"$12,550 "
"$8,075 "
"$4,860 "
"$78,700 "
"$244,999 "
"$69,888 "
"$124,999 "
"$66,800 "
"$124,800 "
"$94,888 "
"$36,600 "
"$13,850 "
"$75,500 "
"$51,680 "
"$10,299 "
"$29,200 "
"$99,500 "
"$27,300 "
"$66,500 "
"$92,800 "
"$5,499 "
"$16,699 "
"$54,212 "
"$21,850 "
"$3,650 "
"$92,000 "
"$8,850 "
"$53,300 "
"$8,799 "
"$57,500 "
"$77,800 "
"$174,900 "
"$129,500 "
"$76,800 "
"$226,900 "
"$196,900 "
"$212,900 "
"$235,000 "
"$18,711 "
"$2,821.50 "
"$25,599 "
"$81,000 "
"$11,110 "
"$14,880 "
"$5,510 "
"$10,735 "
"$35,900 "
"$45,900 "
"$8,111 "
"$11,350 "
"$81,500 "
"$64,999 "
"$52,168 "
"$326,000 "
"$98,900 "
"$3,750 "
"$68,900 "
"$24,700 "
"$1,980 "
"$2,470 "
"$19,950 "
"$91,000 "
"$19,400 "
"$46,789 "
"$11,155 "
"$79,800 "
$670 
"$11,750 "
"$145,000 "
"$92,168 "
"$59,700 "
"$265,000 "
"$126,000 "
"$94,998 "
"$19,450 "
"$67,100 "
"$16,615 "
"$32,915 "
"$1,599 "
"$12,499 "
"$8,550 "
"$96,500 "
"$14,950 "
"$85,500 "
"$3,049 "
"$12,980 "
"$116,000 "
"$77,780 "
"$10,595 "
"$6,899 "
"$18,850 "
"$16,550 "
"$35,990 "
"$22,990 "
"$39,300 "
"$78,500 "
"$90,800 "
"$5,560 "
"$55,700 "
"$144,900 "
"$54,900 "
"$131,900 "
"$95,999 "
"$12,099 "
"$1,000 "
"$8,199 "
"$12,949 "
"$90,000 "
"$19,099 "
"$188,800 "
"$67,800 "
"$13,333 "
"$36,555 "
"$26,117 "
"$6,690 "
"$22,600 "
"$74,800 "
"$168,168 "
"$22,999 "
"$16,150 "
"$14,850 "
"$12,540 "
"$2,199 "
"$65,888 "
"$26,600 "
"$37,777 "
"$129,800 "
"$38,999 "
"$26,400 "
"$99,900 "
"$3,133 "
"$59,682 "
"$28,910 "
"$130,800 "
"$53,400 "
"$35,888 "
"$119,000 "
"$34,600 "
"$37,400 "
"$81,900 "
"$42,999 "
"$70,900 "
"$44,660 "
"$25,970 "
"$3,350 "
"$35,700 "
"$27,400 "
"$69,990 "
"$6,222.50 "
"$20,400 "
"$12,850 "
"$51,800 "
"$5,505 "
"$17,100 "
"$209,900 "
"$12,450 "
"$186,900 "
"$70,400 "
"$9,380 "
"$6,150 "
"$29,799.01 "
"$12,345 "
"$20,999 "
"$14,388 "
"$8,350 "
"$21,375 "
"$4,590 "
"$11,888 "
"$24,651 "
"$118,500 "
"$55,775 "
"$34,823 "
"$28,322 "
"$88,500 "
"$2,150 "
"$112,000 "
"$8,899 "
"$75,777 "
"$47,400 "
"$18,117 "
"$5,399 "
"$13,950 "
"$27,600 "
"$43,600 "
"$19,750.50 "
"$25,950 "
"$11,650 "
"$5,750 "
"$4,316.50 "
"$98,500 "
"$97,500 "
$650 
"$9,009 "
"$77,700 "
"$32,100 "
"$26,999 "
"$38,710 "
"$46,550 "
"$76,131 "
"$24,402 "
"$43,610 "
"$44,982 "
"$48,510 "
"$9,603 "
"$15,888 "
"$4,899 "
"$47,800 "
"$7,150 "
"$138,800 "
"$8,668 "
"$152,000 "
"$34,850 "
"$4,759 "
"$10,550 "
"$72,999 "
"$35,182 "
"$12,199 "
"$29,205 "
"$4,499 "
"$67,919 "
"$10,919 "
"$41,200 "
"$8,740 "
"$18,499.01 "
"$4,750 "
"$7,410 "
"$1,990 "
"$7,990 "
"$8,360 "
"$1,250 "
"$9,650 "
"$48,901.01 "
"$9,150 "
"$95,990 "
"$39,990 "
"$53,800 "
"$34,660 "
"$56,600 "
"$21,100 "
"$12,672 "
"$2,650 "
"$6,666 "
"$1,868 "
"$66,666 "
"$41,481 "
"$43,461 "
"$44,055 "
"$41,085 "
"$4,789 "
"$7,546 "
"$7,623 "
"$1,852.50 "
"$75,800 "
"$3,960 "
"$1,300 "
"$18,555 "
"$128,500 "
"$118,999 "
"$12,599 "
"$18,899 "
"$5,841 "
"$134,500 "
"$1,237.50 "
"$16,632 "
"$5,180 "
"$5,350 "
"$127,000 "
"$7,450 "
"$2,699 "
"$96,888 "
"$7,699 "
"$348,800 "
"$94,810 "
"$178,800 "
"$11,190 "
"$11,220 "
"$89,500 "
"$9,654 "
"$97,900 "
"$100,500 "
"$53,999 "
"$15,440 "
"$13,350 "
"$26,868 "
"$3,095 "
"$27,750 "
"$13,780 "
"$57,888 "
"$57,388 "
"$21,723 "
"$13,888 "
"$9,888 "
"$67,560 "
"$9,919 "
"$8,450 "
"$92,500 "
"$3,710 "
"$52,300 "
"$54,550 "
"$65,666 "
"$38,889 "
"$183,800 "
"$293,800 "
"$175,800 "
"$87,800 "
"$122,800 "
"$125,800 "
"$133,333 "
"$5,880 "
"$75,500.01 "
"$58,999.01 "
"$64,000 "
"$107,000 "
"$21,582 "
"$44,700 "
"$19,699 "
"$28,499 "
"$37,999 "
"$38,499 "
"$113,500 "
"$46,889 "
"$33,333 "
"$22,400 "
"$46,990 "
"$34,999 "
"$11,555 "
"$2,250 "
"$24,255 "
"$122,900 "
"$185,500 "
"$20,295 "
"$16,335 "
"$8,712 "
"$66,700 "
"$2,772 "
"$8,512.50 "
"$35,600 "
"$440,000 "
"$14,885 "
"$15,543 "
"$16,999 "
"$1,400 "
"$50,700 "
"$247,500 "
"$33,300 "
"$45,700 "
"$1,089 "
"$3,199 "
"$5,850 "
"$155,500 "
"$13,100 "
"$78,600 "
"$5,250 "
"$15,678 "
"$25,999 "
"$147,000 "
"$64,800 "
"$15,100 "
"$65,990 "
"$110,000.01 "
"$12,750 "
"$82,900 "
"$10,290 "
"$38,300 "
"$17,050 "
"$17,150 "
"$186,500 "
"$19,620 "
"$16,899.01 "
"$22,168 "
"$4,370 "
"$40,999 "
"$38,888 "
"$8,613 "
"$17,590 "
"$6,789 "
"$9,998 "
"$166,900 "
"$140,000 "
"$10,750 "
"$43,999 "
"$9,299 "
"$23,820 "
"$128,800 "
"$7,742 "
"$43,777 "
"$7,840 "
"$10,395 "
"$49,168 "
"$17,968 "
"$35,200 "
"$21,400 "
"$1,356 "
"$33,200 "
"$80,000 "
"$2,499 "
"$18,315 "
"$19,899 "
"$3,299 "
"$4,840 "
"$18,599 "
"$11,199 "
"$7,777 "
"$68,600 "
"$12,222 "
"$328,000 "
"$18,999 "
"$29,596 "
"$78,900 "
"$7,498.01 "
"$650,000 "
"$17,199 "
"$14,168 "
$880 
"$45,441 "
"$71,999 "
"$24,999 "
"$11,368 "
"$27,555 "
"$20,928 "
"$13,916 "
"$349,000 "
"$239,900 "
"$5,766 "
"$11,399 "
"$11,599 "
"$15,550 "
"$87,999 "
"$80,888 "
"$11,580 "
"$39,700 "
"$87,500 "
"$13,555 "
"$13,777 "
"$161,900 "
"$45,999 "
"$332,000 "
"$5,050 "
"$103,500 "
"$43,168 "
"$5,096 "
"$2,088 "
"$70,500 "
"$63,210 "
"$178,000 "
"$14,915 "
"$18,699 "
"$13,339 "
"$4,752 "
"$27,550 "
"$6,099 "
"$44,200 "
"$3,250 "
"$6,187.50 "
"$17,250 "
"$13,050 "
"$39,499 "
"$76,700 "
"$24,735 "
"$19,399.03 "
"$144,000 "
"$4,455 "
"$25,540 "
"$9,899 "
"$22,222 "
"$14,895 "
"$3,705 "
"$9,599 "
"$10,890 "
"$8,980 "
"$3,050 "
"$93,000 "
"$49,200 "
"$110,900 "
"$25,555 "
"$20,099 "
"$46,666 "
"$4,560 "
"$167,900 "
"$5,225 "
"$25,650 "
$740 
"$17,650 "
"$69,600 "
"$91,500 "
"$6,790 "
"$6,799 "
"$91,900 "
"$102,900 "
"$117,000 "
"$65,800 "
"$74,200 "
"$68,204.80 "
"$26,168 "
$850 
"$44,999 "
"$41,599 "
"$71,000 "
"$76,900 "
"$6,615 "
"$102,000 "
"$173,000 "
"$41,100 "
"$5,308 "
"$3,380 "
"$6,732 "
"$84,500 "
"$3,135 "
"$50,900 "
"$7,056 "
"$44,388 "
"$44,332 "
"$3,040 "
"$2,750 "
"$9,450 "
"$42,750 "
"$25,105.64 "
"$2,768 "
"$26,799 "
"$11,385 "
"$11,089 "
"$118,800 "
"$96,900 "
"$23,450 "
"$21,111 "
"$40,400 "
"$25,850 "
"$5,742 "
"$2,430 "
"$11,210 "
"$13,799.01 "
"$13,775 "
"$27,777 "
"$13,110 "
"$14,725 "
"$360,000 "
"$12,125 "
"$9,120 "
"$299,999 "
"$15,660 "
"$14,652 "
"$42,600 "
"$19,168 "
"$48,999 "
"$9,894 "
"$9,219 "
"$6,399 "
"$48,700 "
"$158,888 "
"$4,050 "
"$73,625 "
"$15,010 "
"$20,950 "
"$42,888 "
"$7,821 "
"$11,732.50 "
"$5,997 "
"$36,999 "
"$44,550 "
"$1,399 "
"$3,330 "
"$215,500 "
"$157,000 "
"$238,000 "
"$51,300 "
"$40,255 "
"$23,456 "
"$55,600 "
"$25,168 "
"$8,999.10 "
"$1,520 "
"$6,750 "
"$7,771 "
"$8,991 "
"$74,900 "
"$43,888 "
"$135,500 "
"$14,368 "
"$8,998 "
"$17,777 "
"$19,667 "
"$41,325 "
"$79,450 "
"$13,068 "
"$410,000 "
$777 
"$6,138 "
"$229,000 "
"$220,000 "
"$5,141 "
"$289,999 "
"$139,999 "
"$15,990 "
"$37,300 "
"$470,000 "
"$14,350 "
"$2,433 "
"$10,450 "
"$4,704 "
"$20,100 "
$790 
"$95,500 "
"$4,998 "
"$7,699.01 "
"$66,600 "
"$29,490 "
"$30,490 "
"$20,750 "
"$13,131 "
"$108,500 "
"$2,520 "
"$39,200 "
"$125,500 "
"$9,310 "
"$31,168 "
"$25,672 "
"$50,080 "
"$32,287 "
"$41,920 "
"$47,316 "
"$36,062 "
"$75,416 "
"$38,544 "
"$13,812 "
"$61,083.01 "
"$25,508 "
"$28,447.01 "
"$81,571 "
"$250,000 "
"$6,660 "
"$8,050 "
"$53,449 "
"$22,606 "
"$36,125 "
"$230,000 "
"$27,944 "
"$26,505 "
"$38,682 "
"$100,720 "
"$16,647 "
"$39,409 "
"$47,156 "
"$56,645 "
"$52,343 "
"$50,209 "
"$28,420 "
"$34,469 "
"$33,804 "
"$21,899 "
"$73,333 "
"$137,500 "
"$42,068 "
"$13,497 "
"$13,330 "
"$30,014 "
"$15,599 "
"$53,997 "
"$390,168 "
"$13,499 "
"$12,230 "
"$19,788 "
"$18,995 "
"$66,888 "
"$74,999 "
"$53,499 "
"$10,699 "
"$76,499 "
"$7,380 "
"$26,999.01 "
"$278,000 "
"$3,990 "
"$9,155 "
"$22,050 "
"$19,898.01 "
"$3,550 "
"$73,260 "
"$8,342 "
"$9,996 "
"$28,400 "
"$23,750 "
"$15,326 "
"$53,600 "
"$17,770 "
"$42,777 "
"$1,320 "
"$88,900 "
"$10,099 "
"$35,250 "
"$10,168 "
"$152,900 "
"$111,000 "
"$107,900 "
"$119,800 "
"$53,533 "
"$1,234 "
"$13,668 "
"$240,000 "
"$18,199 "
"$85,999 "
"$8,720 "
"$72,600 "
"$219,000 "
"$10,668 "
"$3,190 "
"$41,499 "
"$89,333 "
"$455,000 "
"$89,999 "
"$23,250 "
"$7,539 "
"$61,777 "
"$184,900 "
"$1,991 "
"$19,068 "
"$1,450 "
"$7,555 "
"$48,550 "
"$380,000 "
"$41,968 "
"$22,111 "
"$41,700 "
"$32,999 "
"$4,440 "
"$112,900 "
"$117,800 "
"$12,350 "
"$8,755 "
"$101,000 "
"$55,999 "
"$3,999.01 "
"$18,890 "
